ZIP,CBSA,USPS_ZIP_PREF_CITY,USPS_ZIP_PREF_STATE,RES_RATIO,BUS_RATIO,OTH_RATIO,TOT_RATIO
91765,31080,DIAMOND BAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
91766,31080,POMONA,CA,0.946078924,0.969908651,0.921553090,0.946660301
91766,40140,POMONA,CA,0.053921076,0.030091349,0.078446910,0.053339699
91767,31080,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91768,31080,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91769,31080,POMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91770,31080,ROSEMEAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91771,31080,ROSEMEAD,CA,0.000000000,1.000000000,0.000000000,1.000000000
91772,31080,ROSEMEAD,CA,0.000000000,1.000000000,0.000000000,1.000000000
91773,31080,SAN DIMAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
91775,31080,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91776,31080,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91778,31080,SAN GABRIEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91780,31080,TEMPLE CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91784,40140,UPLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
91785,40140,UPLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
91786,31080,UPLAND,CA,0.002114860,0.067926456,0.014564831,0.012567389
91786,40140,UPLAND,CA,0.997885140,0.932073544,0.985435169,0.987432611
91788,31080,WALNUT,CA,1.000000000,1.000000000,1.000000000,1.000000000
91789,31080,WALNUT,CA,1.000000000,1.000000000,1.000000000,1.000000000
91790,31080,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91791,31080,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91792,31080,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91793,31080,WEST COVINA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91801,31080,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91802,31080,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91803,31080,ALHAMBRA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91804,31080,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91896,31080,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91899,31080,ALHAMBRA,CA,0.000000000,0.000000000,1.000000000,1.000000000
91901,41740,ALPINE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91902,41740,BONITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91903,41740,ALPINE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91905,41740,BOULEVARD,CA,1.000000000,1.000000000,1.000000000,1.000000000
91906,41740,CAMPO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91908,41740,BONITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91910,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91911,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91912,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91913,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91914,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91915,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91916,41740,DESCANSO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91917,41740,DULZURA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91921,41740,CHULA VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91931,41740,GUATAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91932,41740,IMPERIAL BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91933,41740,IMPERIAL BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
91934,41740,JACUMBA,CA,1.000000000,1.000000000,0.000000000,1.000000000
91935,41740,JAMUL,CA,1.000000000,1.000000000,1.000000000,1.000000000
91941,41740,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91942,41740,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91943,41740,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91944,41740,LA MESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
91945,41740,LEMON GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91946,41740,LEMON GROVE,CA,1.000000000,1.000000000,1.000000000,1.000000000
91948,41740,MOUNT LAGUNA,CA,1.000000000,1.000000000,0.000000000,1.000000000
91950,41740,NATIONAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91951,41740,NATIONAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91962,41740,PINE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91963,41740,POTRERO,CA,1.000000000,1.000000000,1.000000000,1.000000000
91976,41740,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91977,41740,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91978,41740,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91979,41740,SPRING VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
91980,41740,TECATE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92003,41740,BONSALL,CA,1.000000000,1.000000000,1.000000000,1.000000000
92004,41740,BORREGO SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92007,41740,CARDIFF BY THE SEA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92008,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92009,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92010,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92011,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92013,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92014,41740,DEL MAR,CA,1.000000000,1.000000000,1.000000000,1.000000000
92018,41740,CARLSBAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92019,41740,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92020,41740,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92021,41740,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92022,41740,EL CAJON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92023,41740,ENCINITAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92024,41740,ENCINITAS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92025,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92026,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92027,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92028,41740,FALLBROOK,CA,0.999442417,1.000000000,1.000000000,0.999487371
92028,40140,FALLBROOK,CA,0.000557583,0.000000000,0.000000000,0.000512629
92029,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92030,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92033,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92036,41740,JULIAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92037,41740,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92038,41740,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92039,41740,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92040,41740,LAKESIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92046,41740,ESCONDIDO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92049,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92051,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92052,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92054,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92055,41740,CAMP PENDLETON,CA,0.000000000,1.000000000,1.000000000,1.000000000
92056,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92057,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92058,41740,OCEANSIDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92059,41740,PALA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92060,41740,PALOMAR MOUNTAIN,CA,1.000000000,1.000000000,0.000000000,1.000000000
92061,41740,PAUMA VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92064,41740,POWAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92065,41740,RAMONA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92066,41740,RANCHITA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92067,41740,RANCHO SANTA FE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92068,41740,SAN LUIS REY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92069,41740,SAN MARCOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92070,41740,SANTA YSABEL,CA,1.000000000,1.000000000,1.000000000,1.000000000
92071,41740,SANTEE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92072,41740,SANTEE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92074,41740,POWAY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92075,41740,SOLANA BEACH,CA,1.000000000,1.000000000,1.000000000,1.000000000
92078,41740,SAN MARCOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92079,41740,SAN MARCOS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92081,41740,VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92082,41740,VALLEY CENTER,CA,1.000000000,1.000000000,1.000000000,1.000000000
92083,41740,VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92084,41740,VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92085,41740,VISTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92086,41740,WARNER SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92088,41740,FALLBROOK,CA,1.000000000,1.000000000,1.000000000,1.000000000
92091,41740,RANCHO SANTA FE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92092,41740,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92093,41740,LA JOLLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92096,41740,SAN MARCOS,CA,0.000000000,0.000000000,1.000000000,1.000000000
92101,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92102,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92103,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92104,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92105,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92106,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92107,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92108,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92109,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92110,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92111,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92112,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92113,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92114,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92115,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92116,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92117,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92118,41740,CORONADO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92119,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92120,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92121,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92122,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92123,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92124,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92126,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92127,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92128,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92129,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92130,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92131,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92132,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92134,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92135,41740,SAN DIEGO,CA,0.000000000,0.000000000,1.000000000,1.000000000
92136,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92137,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92138,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92139,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92140,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92142,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92143,41740,SAN YSIDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92145,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92147,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92149,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92150,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92152,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92153,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92154,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92155,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92158,41740,SAN DIEGO,CA,0.000000000,1.000000000,0.000000000,1.000000000
92159,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92160,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92161,41740,SAN DIEGO,CA,0.000000000,1.000000000,0.000000000,1.000000000
92163,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92165,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92166,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92167,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92168,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92169,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92170,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92171,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92172,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92173,41740,SAN YSIDRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92174,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92175,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92176,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92177,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92178,41740,CORONADO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92179,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92182,41740,SAN DIEGO,CA,0.000000000,1.000000000,1.000000000,1.000000000
92191,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92192,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92193,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92195,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92196,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92197,41740,SAN DIEGO,CA,0.000000000,1.000000000,0.000000000,1.000000000
92198,41740,SAN DIEGO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92199,41740,SAN DIEGO,CA,0.000000000,1.000000000,0.000000000,1.000000000
92201,40140,INDIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92202,40140,INDIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92203,40140,INDIO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92210,40140,INDIAN WELLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92211,40140,PALM DESERT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92220,40140,BANNING,CA,1.000000000,1.000000000,1.000000000,1.000000000
92222,20940,BARD,CA,0.000000000,1.000000000,0.000000000,1.000000000
92223,40140,BEAUMONT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92225,40140,BLYTHE,CA,0.998600646,1.000000000,1.000000000,0.998745174
92225,20940,BLYTHE,CA,0.001399354,0.000000000,0.000000000,0.001254826
92226,40140,BLYTHE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92227,20940,BRAWLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92230,40140,CABAZON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92231,20940,CALEXICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92232,20940,CALEXICO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92233,20940,CALIPATRIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92234,40140,CATHEDRAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92235,40140,CATHEDRAL CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92236,40140,COACHELLA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92239,40140,DESERT CENTER,CA,1.000000000,1.000000000,0.000000000,1.000000000
92240,40140,DESERT HOT SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92241,40140,DESERT HOT SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92242,40140,EARP,CA,1.000000000,1.000000000,1.000000000,1.000000000
92243,20940,EL CENTRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92244,20940,EL CENTRO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92247,40140,LA QUINTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92248,40140,LA QUINTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92249,20940,HEBER,CA,1.000000000,1.000000000,1.000000000,1.000000000
92250,20940,HOLTVILLE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92251,20940,IMPERIAL,CA,1.000000000,1.000000000,1.000000000,1.000000000
92252,40140,JOSHUA TREE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92253,40140,LA QUINTA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92254,40140,MECCA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92255,40140,PALM DESERT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92256,40140,MORONGO VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92257,20940,NILAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
92258,40140,NORTH PALM SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92259,20940,OCOTILLO,CA,1.000000000,1.000000000,0.000000000,1.000000000
92260,40140,PALM DESERT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92261,40140,PALM DESERT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92262,40140,PALM SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92263,40140,PALM SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92264,40140,PALM SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92266,20940,PALO VERDE,CA,0.000000000,1.000000000,0.000000000,1.000000000
92267,40140,PARKER DAM,CA,0.000000000,0.000000000,1.000000000,1.000000000
92268,40140,PIONEERTOWN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92270,40140,RANCHO MIRAGE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92273,20940,SEELEY,CA,1.000000000,1.000000000,0.000000000,1.000000000
92274,40140,THERMAL,CA,0.626748673,0.785276074,0.292763158,0.610340343
92274,20940,THERMAL,CA,0.373251327,0.214723926,0.707236842,0.389659657
92275,20940,SALTON CITY,CA,1.000000000,0.000000000,0.000000000,1.000000000
92276,40140,THOUSAND PALMS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92277,40140,TWENTYNINE PALMS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92278,40140,TWENTYNINE PALMS,CA,0.000000000,0.000000000,1.000000000,1.000000000
92280,40140,VIDAL,CA,1.000000000,1.000000000,1.000000000,1.000000000
92281,20940,WESTMORLAND,CA,1.000000000,1.000000000,0.000000000,1.000000000
92282,40140,WHITEWATER,CA,1.000000000,1.000000000,1.000000000,1.000000000
92283,20940,WINTERHAVEN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92284,40140,YUCCA VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92285,40140,LANDERS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92286,40140,YUCCA VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92301,31080,ADELANTO,CA,0.000072754,0.000000000,0.000000000,0.000066622
92301,40140,ADELANTO,CA,0.999927246,1.000000000,1.000000000,0.999933378
92304,40140,AMBOY,CA,0.000000000,1.000000000,1.000000000,1.000000000
92305,40140,ANGELUS OAKS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92307,40140,APPLE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92308,40140,APPLE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92309,40140,BAKER,CA,1.000000000,1.000000000,0.000000000,1.000000000
92310,40140,FORT IRWIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92311,40140,BARSTOW,CA,1.000000000,1.000000000,1.000000000,1.000000000
92312,40140,BARSTOW,CA,1.000000000,1.000000000,1.000000000,1.000000000
92313,40140,GRAND TERRACE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92314,40140,BIG BEAR CITY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92315,40140,BIG BEAR LAKE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92316,40140,BLOOMINGTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92317,40140,BLUE JAY,CA,1.000000000,0.000000000,1.000000000,1.000000000
92318,40140,BRYN MAWR,CA,1.000000000,1.000000000,0.000000000,1.000000000
92320,40140,CALIMESA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92321,40140,CEDAR GLEN,CA,1.000000000,1.000000000,0.000000000,1.000000000
92322,40140,CEDARPINES PARK,CA,1.000000000,1.000000000,1.000000000,1.000000000
92323,40140,CIMA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92324,40140,COLTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92325,40140,CRESTLINE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92327,40140,DAGGETT,CA,1.000000000,1.000000000,1.000000000,1.000000000
92328,99999,DEATH VALLEY,CA,1.000000000,1.000000000,0.000000000,1.000000000
92329,40140,PHELAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92331,40140,FONTANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92332,40140,ESSEX,CA,1.000000000,1.000000000,1.000000000,1.000000000
92333,40140,FAWNSKIN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92334,40140,FONTANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92335,40140,FONTANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92336,40140,FONTANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92337,40140,FONTANA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92338,40140,LUDLOW,CA,1.000000000,1.000000000,1.000000000,1.000000000
92339,40140,FOREST FALLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92340,40140,HESPERIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92341,40140,GREEN VALLEY LAKE,CA,1.000000000,1.000000000,0.000000000,1.000000000
92342,40140,HELENDALE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92344,40140,HESPERIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92345,40140,HESPERIA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92346,40140,HIGHLAND,CA,1.000000000,1.000000000,1.000000000,1.000000000
92347,40140,HINKLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92350,40140,LOMA LINDA,CA,0.000000000,1.000000000,1.000000000,1.000000000
92352,40140,LAKE ARROWHEAD,CA,1.000000000,1.000000000,1.000000000,1.000000000
92354,40140,LOMA LINDA,CA,1.000000000,1.000000000,1.000000000,1.000000000
92356,40140,LUCERNE VALLEY,CA,1.000000000,1.000000000,1.000000000,1.000000000
92357,40140,LOMA LINDA,CA,0.000000000,1.000000000,1.000000000,1.000000000
92358,40140,LYTLE CREEK,CA,1.000000000,1.000000000,1.000000000,1.000000000
92359,40140,MENTONE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92363,40140,NEEDLES,CA,1.000000000,1.000000000,1.000000000,1.000000000
92364,40140,NIPTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92365,40140,NEWBERRY SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92366,40140,MOUNTAIN PASS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92368,40140,ORO GRANDE,CA,1.000000000,1.000000000,1.000000000,1.000000000
92369,40140,PATTON,CA,1.000000000,1.000000000,1.000000000,1.000000000
92371,40140,PHELAN,CA,1.000000000,1.000000000,1.000000000,1.000000000
92372,40140,PINON HILLS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92373,40140,REDLANDS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92374,40140,REDLANDS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92375,40140,REDLANDS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92376,40140,RIALTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92377,40140,RIALTO,CA,1.000000000,1.000000000,1.000000000,1.000000000
92378,40140,RIMFOREST,CA,1.000000000,1.000000000,0.000000000,1.000000000
92382,40140,RUNNING SPRINGS,CA,1.000000000,1.000000000,1.000000000,1.000000000
92384,99999,SHOSHONE,CA,0.000000000,1.000000000,0.000000000,1.000000000
92385,40140,SKYFOREST,CA,1.000000000,1.000000000,0.000000000,1.000000000
92386,40140,SUGARLOAF,CA,1.000000000,1.000000000,1.000000000,1.000000000
92389,99999,TECOPA,CA,1.000000000,1.000000000,0.000000000,1.000000000
