State,Midwest,Midwesterner,Born,Ideology,Partyregaff,Age,race,otehistory,education,gender,zip,weight
41,1,1,41,2,2,6,2,1,4,1,45211,0.60
41,1,1,41,2,2,5,3,1,2,1,45207,5.66
41,1,2,1,3,1,6,2,4,5,2,45206,0.72
41,2,2,41,3,3,1,2,1,1,1,45205,4.50
41,2,2,41,2,4,2,2,4,1,2,45177,1.23
41,2,2,41,2,3,4,2,2,1,2,45167,0.98
41,1,2,41,1,3,4,2,2,2,2,45122,1.18
41,1,1,41,1,2,4,2,1,5,2,45121,0.95
41,1,1,41,2,4,1,2,4,3,1,45107,1.84
41,1,1,41,2,2,4,2,1,5,2,45066,0.95
41,1,2,18,2,4,3,1,1,3,2,45065,3.12
41,1,1,41,2,4,1,2,2,1,1,45044,1.26
41,2,2,41,2,4,5,2,2,5,1,45039,1.68
41,1,1,41,1,3,2,2,2,3,2,45036,2.31
41,1,1,41,3,1,3,5,4,2,2,45036,1.29
41,1,2,41,1,3,4,2,2,1,2,45036,0.98
41,1,1,41,2,4,3,3,3,3,2,45036,0.77
41,1,1,41,2,2,4,2,4,1,2,45034,0.41
41,2,2,41,2,3,4,2,2,3,2,45013,1.15
41,1,2,21,1,3,4,2,2,1,1,45011,0.94
41,1,1,41,3,1,3,2,4,3,1,45005,1.01
41,1,1,41,2,3,2,2,3,4,2,44904,0.52
41,2,2,41,1,3,3,2,2,1,2,44903,1.30
41,2,2,41,1,3,6,2,2,3,1,44903,1.15
41,1,1,6,3,4,4,5,3,3,2,44709,0.41
41,1,2,41,2,4,1,3,4,4,2,44707,2.09
41,1,1,50,2,1,2,2,4,3,3,44707,1.41
41,1,1,41,1,3,4,2,2,3,2,44705,1.15
41,2,2,11,2,1,3,2,3,3,1,44703,0.38
41,2,2,41,3,1,3,2,2,2,1,44691,1.34
41,2,1,41,1,3,4,2,2,1,1,44691,0.94
41,1,1,41,2,4,6,2,1,4,1,44691,0.99
41,1,1,41,3,4,2,2,4,1,2,44657,1.23
41,2,2,41,1,3,1,2,4,1,2,44637,1.30
41,1,1,41,3,2,5,2,1,1,1,44633,1.51
41,1,1,41,1,3,6,2,2,1,1,44601,0.98
41,1,1,41,3,4,4,2,4,3,2,44601,0.84
41,1,1,41,3,2,4,2,1,5,1,44514,0.91
41,1,2,41,2,4,5,2,2,4,2,44509,1.04
41,1,1,41,2,2,4,2,1,3,2,44490,1.11
41,1,1,41,2,4,3,2,4,2,1,44485,1.02
41,2,2,8,3,2,3,2,1,4,2,44483,0.82
41,1,1,41,1,3,4,2,2,4,1,44483,1.26
41,1,1,41,1,4,5,2,4,2,1,44460,1.49
41,1,1,41,2,4,4,2,1,3,1,44460,1.77
41,1,1,41,1,3,3,2,2,4,2,44446,1.16
41,1,1,41,1,3,3,2,2,3,1,44406,1.53
41,2,2,41,1,1,4,2,4,1,2,44334,0.68
41,1,1,41,2,2,1,5,1,3,2,44320,2.99
41,1,1,41,3,2,6,2,1,1,2,44310,0.52
41,1,1,41,3,4,4,2,3,3,1,44306,0.32
41,1,1,41,3,2,5,2,1,1,1,44264,1.51
41,1,2,41,3,4,3,5,1,3,2,44256,2.34
41,1,1,41,2,1,2,2,4,1,2,44256,1.23
41,1,1,41,2,1,4,2,4,5,2,44256,0.72
41,1,1,41,1,4,7,2,2,5,1,44256,0.62
41,1,1,41,1,4,4,2,2,2,1,44254,0.96
41,1,2,41,2,2,3,2,1,3,1,44253,1.05
41,1,1,41,2,2,6,2,1,1,2,44240,0.52
41,1,2,41,1,3,4,2,4,4,2,44236,0.73
41,2,2,41,2,1,3,2,4,4,2,44224,0.75
41,1,1,5,2,4,1,4,2,1,1,44212,1.88
41,1,1,59,1,1,4,2,3,2,1,44212,0.32
41,2,2,58,2,1,4,2,4,1,1,44203,0.65
41,1,1,41,3,2,5,2,1,5,2,44145,1.17
41,1,1,41,2,2,4,3,1,3,2,44137,3.58
41,1,1,27,2,4,4,2,4,4,2,44135,0.62
41,2,2,41,3,3,4,2,2,4,1,44134,1.26
41,1,1,41,2,4,5,2,2,3,1,44130,1.97
41,1,2,41,2,3,3,2,1,4,1,44129,2.40
41,2,1,41,2,3,1,3,2,2,1,44125,0.88
41,1,1,41,2,2,3,2,2,4,1,44124,0.89
41,1,2,51,2,4,4,2,4,5,2,44124,0.72
41,1,1,41,1,3,5,2,2,1,2,44123,1.37
41,1,1,41,3,2,2,2,1,4,2,44114,1.38
41,1,2,11,2,2,4,1,1,4,1,44113,2.27
41,1,1,6,2,2,5,2,1,5,2,44109,1.17
41,1,2,41,2,1,1,2,3,1,1,44109,0.53
41,1,1,41,3,2,3,2,1,5,2,44107,0.89
41,1,1,41,2,2,5,2,1,1,2,44105,1.05
41,2,2,41,3,1,3,2,4,1,1,44102,0.82
41,1,2,41,2,3,4,3,2,4,1,44102,0.62
41,2,1,41,2,3,2,2,2,3,1,44102,1.82
41,1,1,41,3,3,1,2,2,3,1,44101,1.74
41,1,1,41,3,2,2,2,1,1,1,44101,1.07
41,1,1,41,2,3,5,2,1,4,2,44094,2.09
41,1,1,41,2,4,2,3,1,1,1,44055,5.01
41,1,2,41,3,2,4,2,1,2,1,44052,1.09
41,1,1,41,2,3,4,2,2,1,2,44049,0.98
41,1,1,41,1,3,4,2,2,4,1,44039,1.26
41,1,1,41,2,4,4,2,4,3,2,44039,0.84
41,1,1,40,3,2,5,2,1,4,2,44035,1.07
41,1,1,41,2,4,4,2,1,3,1,44035,1.77
41,2,2,41,2,1,1,2,4,1,2,44022,1.11
41,1,1,41,1,3,5,2,2,5,2,44012,1.37
41,1,1,41,2,2,1,1,2,3,1,43947,1.42
41,1,1,7,2,3,2,2,2,3,1,43920,1.82
41,1,1,41,2,2,4,2,2,1,1,43920,0.48
41,1,1,41,1,2,3,2,4,3,2,43912,0.60
41,1,1,41,1,4,3,2,4,3,1,43832,1.00
41,1,1,41,3,4,1,2,4,3,2,43758,1.37
41,2,2,11,2,4,3,2,4,3,1,43732,1.00
41,2,2,41,2,2,1,2,2,1,2,43701,0.56
41,2,1,41,2,2,1,3,3,5,2,43620,0.51
41,1,2,41,1,3,4,2,2,1,1,43613,0.94
41,1,1,41,2,3,3,2,4,4,1,43613,1.31
41,1,1,41,1,4,5,2,2,4,2,43613,1.04
41,1,1,41,1,3,5,2,2,4,2,43611,1.22
41,1,1,41,2,3,2,2,4,4,1,43609,1.56
41,2,2,41,1,2,1,4,1,1,2,43606,2.86
41,1,1,41,2,3,3,2,2,3,2,43560,1.53
41,1,1,41,2,4,3,2,3,3,1,43551,0.38
41,1,1,27,2,3,3,2,2,1,1,43526,1.30
41,1,2,41,2,1,3,2,4,3,2,43512,1.01
41,1,1,41,2,3,4,2,3,3,2,43431,0.39
41,1,1,41,1,3,4,2,2,4,2,43343,0.87
41,1,1,41,2,3,4,2,2,3,1,43302,1.10
41,1,1,41,1,4,3,3,2,1,2,43302,0.63
41,2,2,43,1,2,4,2,2,1,1,43302,0.48
41,2,1,19,2,2,1,3,2,3,2,43234,0.38
41,1,1,41,3,4,6,2,1,3,1,43232,0.85
41,1,1,41,2,4,3,2,2,1,1,43232,1.11
41,1,2,54,3,1,3,2,4,5,1,43231,0.86
41,1,1,41,3,2,4,3,1,3,2,43227,3.58
41,1,1,41,2,4,4,5,1,5,2,43227,2.12
41,1,1,41,3,2,3,3,1,3,2,43222,3.37
41,1,1,41,2,3,3,2,2,1,1,43222,1.30
41,1,1,41,1,3,4,2,2,5,2,43221,0.98
41,1,1,41,1,3,5,2,2,4,2,43221,1.22
41,1,1,41,2,3,4,2,1,4,2,43214,1.70
41,1,1,44,1,3,6,2,2,3,1,43214,1.15
41,1,1,41,3,2,1,3,4,3,2,43213,1.69
41,1,2,41,2,2,3,2,2,3,2,43211,0.78
41,1,2,41,2,2,3,2,1,1,2,43207,0.80
41,1,1,41,2,1,5,2,4,1,2,43207,0.82
41,1,1,41,2,4,2,1,1,1,1,43206,3.23
41,1,2,11,2,4,3,2,4,3,1,43204,1.00
41,1,1,41,2,2,3,3,3,3,2,43204,0.46
41,1,1,41,2,2,3,3,1,1,1,43204,2.26
41,1,1,41,2,4,1,2,3,3,2,43204,0.49
41,1,2,6,3,2,3,2,1,5,2,43202,0.89
41,1,1,41,3,2,6,2,1,1,2,43202,0.52
41,1,1,16,2,4,4,2,2,2,2,43160,1.00
41,2,2,41,2,1,3,2,4,1,2,43160,0.81
41,1,2,56,2,1,4,2,4,3,1,43147,0.81
41,1,2,39,3,2,5,2,4,2,2,43138,0.62
41,1,1,41,2,3,5,2,2,3,2,43130,1.60
41,1,1,41,3,2,3,2,1,5,1,43130,0.89
41,1,1,41,1,3,4,2,2,2,1,43119,1.13
41,1,1,41,2,4,1,2,4,1,1,43113,1.49
41,1,1,41,1,3,5,2,2,3,1,43113,2.31
41,1,1,41,1,1,2,4,1,5,1,43110,3.36
41,1,2,41,2,4,1,2,4,1,2,43103,1.11
41,1,1,41,3,2,5,2,1,3,2,43085,1.37
41,1,1,37,3,2,4,2,1,5,1,43082,0.91
41,1,1,41,3,2,3,2,1,5,1,43062,0.89
41,1,2,41,2,2,4,2,2,2,2,43056,0.60
41,1,1,41,2,2,5,2,2,4,2,43055,0.62
41,2,1,33,1,3,1,2,3,2,1,43050,0.79
41,1,1,41,2,3,3,2,2,3,2,43050,1.53
41,1,1,41,3,2,4,2,1,4,2,43035,0.87
41,1,1,41,2,2,2,4,1,4,2,43035,2.31
41,1,1,7,3,2,2,1,1,1,1,43026,1.94
41,2,1,41,2,2,4,4,2,2,2,43026,0.89
41,1,1,41,3,2,2,2,1,4,2,43026,1.38
41,1,1,41,3,2,2,2,1,4,2,43026,1.38
41,2,2,41,3,3,3,2,2,1,2,43025,1.30
41,1,1,41,2,4,1,2,4,3,1,43015,1.84
41,1,1,41,3,2,7,2,1,3,1,43009,0.22
41,1,1,41,2,4,1,3,3,1,1,43008,0.93
41,2,2,41,2,3,1,2,2,1,2,43003,1.10
41,1,1,11,2,1,1,2,1,1,2,40456,2.86
50,2,2,50,1,4,4,2,2,3,2,38583,1.38
50,2,2,50,2,4,5,2,2,3,1,38574,1.33
50,1,2,40,3,2,5,2,1,2,2,38571,0.70
50,2,2,50,3,3,2,2,2,2,1,38562,1.80
50,2,2,41,2,4,4,2,4,3,1,38558,0.77
50,2,2,50,3,2,4,2,1,1,2,38556,0.57
50,2,2,50,1,3,5,2,2,3,1,38556,1.40
50,2,2,50,2,3,2,2,2,3,2,38556,2.10
50,2,2,51,1,3,4,2,2,1,2,38506,1.58
50,2,2,50,3,2,1,2,4,3,2,38483,0.45
50,2,2,6,2,4,5,2,1,3,2,38483,1.14
50,2,2,2,1,3,3,2,2,2,2,38478,1.18
50,2,2,50,3,2,4,2,1,3,2,38474,0.43
50,1,2,50,2,4,4,2,4,1,2,38456,0.94
50,2,2,18,2,3,4,2,2,3,2,38405,1.46
50,2,2,18,1,4,5,2,2,5,1,38401,1.18
50,2,2,50,1,3,2,2,4,1,1,38401,1.26
50,2,2,11,2,4,4,2,2,1,1,38401,1.36
50,2,2,50,3,2,3,1,4,3,1,38401,3.84
50,1,1,50,1,4,1,1,2,3,1,38382,8.85
50,1,1,50,2,4,3,2,4,1,2,38357,1.10
50,2,2,50,3,2,1,2,4,3,2,38355,0.45
50,2,2,50,1,3,4,2,2,1,2,38351,1.58
50,2,2,50,3,3,4,2,2,1,2,38343,1.58
50,2,2,50,3,4,5,2,1,3,2,38337,1.14
50,2,2,50,1,3,1,2,4,1,2,38261,1.08
50,2,2,50,3,4,4,2,2,2,1,38260,1.19
50,2,2,50,1,3,5,2,2,5,2,38257,1.61
50,2,2,50,1,3,4,2,2,4,1,38138,1.44
50,1,1,13,3,2,4,3,1,4,1,38134,0.93
50,2,2,50,2,4,2,3,1,4,2,38134,2.33
50,2,2,50,2,4,1,2,4,3,2,38133,0.86
50,1,2,50,2,2,4,3,3,3,2,38127,0.32
50,1,1,50,2,4,4,2,1,1,1,38127,1.31
50,2,2,3,3,3,2,3,1,1,2,38126,3.53
50,2,2,50,2,3,1,3,2,2,1,38125,0.82
50,2,2,50,3,3,1,2,2,3,1,38125,1.29
50,2,2,50,2,2,3,2,3,3,2,38118,0.21
50,1,1,18,2,3,3,3,2,4,1,38118,1.05
50,1,1,50,2,4,5,2,2,1,2,38118,1.50
50,1,1,51,1,3,5,2,2,1,1,38116,1.56
50,2,2,50,2,3,2,3,4,4,1,38116,1.70
50,2,2,50,2,2,1,3,2,4,1,38115,0.47
50,2,2,50,2,3,1,3,2,1,2,38115,0.62
50,2,2,50,3,2,2,3,1,3,1,38114,1.89
50,2,2,50,3,4,3,2,4,1,2,38112,1.10
50,1,1,50,1,2,1,3,2,1,2,38109,0.31
50,2,2,50,2,3,2,5,3,3,1,38109,0.68
50,2,2,51,2,4,4,2,1,3,1,38109,0.96
50,2,2,50,3,4,1,2,1,4,1,38108,1.56
50,2,2,50,3,2,3,3,1,3,2,38108,1.80
50,2,2,50,2,4,2,3,4,3,2,38107,1.54
50,2,2,11,3,2,4,2,1,2,1,38104,0.61
50,2,1,50,2,4,1,3,3,3,3,38104,0.98
50,2,2,50,2,3,4,2,2,3,1,38061,1.29
50,2,1,29,2,3,6,2,1,4,2,38058,0.70
50,2,2,50,1,3,4,2,4,3,2,38041,0.84
50,2,2,50,3,2,4,2,1,3,2,38034,0.43
50,2,2,50,3,4,2,2,4,3,1,38024,0.97
50,2,2,50,1,3,3,2,2,3,1,38019,1.45
50,2,2,50,3,2,7,2,1,4,1,37938,0.14
50,2,2,37,1,3,4,2,2,4,2,37932,2.34
50,2,2,50,1,4,3,2,3,3,1,37923,0.51
50,2,2,50,2,4,6,2,3,2,1,37921,0.37
50,2,2,50,2,3,3,2,4,4,2,37920,1.25
50,2,2,50,1,3,3,2,2,1,2,37920,1.34
50,2,1,41,2,3,7,2,4,3,1,37919,0.34
50,2,2,50,2,3,4,2,4,1,2,37918,1.00
50,2,2,50,3,3,3,2,2,3,2,37914,1.24
50,2,2,50,1,3,4,2,2,1,2,37890,1.58
50,2,1,50,1,3,1,2,2,1,1,37879,1.44
50,2,2,50,1,3,2,2,2,1,1,37874,2.06
50,2,2,21,3,4,3,2,4,1,2,37870,1.10
50,2,2,50,2,3,2,2,1,4,2,37865,1.23
50,2,2,50,1,4,4,2,2,4,1,37862,1.36
50,2,2,50,2,4,2,1,2,5,2,37857,0.00
50,2,2,50,1,3,4,2,2,2,2,37841,1.38
50,1,2,13,3,2,2,2,4,4,2,37821,0.67
50,2,2,50,1,4,5,2,4,2,1,37821,1.06
50,2,2,50,2,4,3,1,2,1,2,37814,0.00
50,2,2,11,3,2,3,2,1,3,2,37814,0.76
50,2,2,53,1,3,5,2,2,3,2,37814,1.48
50,2,2,25,2,3,3,2,2,1,2,37801,1.34
50,2,2,50,2,3,3,2,4,1,1,37766,1.55
50,2,2,50,2,3,3,2,4,1,1,37766,1.55
50,2,2,50,3,4,3,2,2,3,2,37748,1.17
50,2,2,50,2,3,4,2,2,2,1,37745,1.26
50,2,2,21,2,4,4,2,4,1,2,37725,0.94
50,2,2,11,1,3,3,2,2,3,1,37725,1.45
50,1,2,6,1,3,1,2,4,3,1,37691,1.21
50,2,2,50,1,3,5,2,2,1,1,37663,1.56
50,2,1,19,2,2,4,3,2,3,1,37660,0.42
50,2,2,50,2,4,3,2,4,2,2,37643,0.96
50,2,2,44,2,3,4,2,2,1,2,37643,1.58
50,2,2,50,2,2,3,2,1,5,2,37620,1.12
50,2,2,40,2,3,4,2,2,3,1,37620,1.29
50,2,2,24,2,4,5,2,2,4,2,37620,2.23
50,2,2,19,3,4,3,2,1,3,2,37615,1.44
50,2,2,50,1,3,7,2,2,4,1,37601,0.56
50,2,2,2,3,2,2,2,1,3,2,37601,0.66
50,2,2,51,1,4,1,2,4,1,1,37601,1.40
50,2,2,50,1,4,3,4,4,4,2,37601,2.90
50,2,2,50,2,2,4,2,1,4,2,37421,0.40
50,2,2,36,1,3,4,2,3,5,2,37421,0.43
50,2,2,50,2,2,4,2,2,4,2,37415,1.17
50,2,2,50,1,3,3,2,4,3,2,37412,0.98
50,2,2,50,3,2,4,3,1,3,2,37411,1.01
50,2,2,50,3,2,3,3,4,1,1,37411,1.69
50,2,2,11,2,2,5,2,1,4,1,37405,0.49
50,2,2,50,2,4,1,3,4,1,2,37405,1.85
50,2,2,50,1,3,2,2,2,2,1,37398,1.80
50,2,2,50,1,3,4,2,3,3,2,37388,0.35
50,2,2,50,2,2,4,2,1,1,2,37385,0.57
50,2,2,24,1,3,4,2,2,3,1,37380,1.29
50,2,2,50,1,3,3,2,4,1,1,37379,1.55
50,2,2,2,3,2,4,2,1,4,1,37355,0.33
50,1,2,50,2,4,4,2,4,1,2,37355,0.94
50,2,2,6,1,3,3,2,2,4,1,37355,1.62
50,2,2,50,1,4,4,2,3,4,1,37343,0.30
50,2,2,50,1,3,4,2,2,1,1,37343,1.44
50,2,2,50,2,4,6,2,1,3,2,37334,0.72
50,2,2,50,1,3,3,2,2,4,1,37329,1.62
50,2,2,50,2,3,5,2,4,1,2,37321,1.18
50,2,2,40,1,4,5,2,2,5,1,37312,1.18
50,2,2,50,1,3,4,2,2,3,1,37303,1.29
50,2,2,50,1,4,5,2,2,1,2,37303,1.50
50,2,2,50,2,4,5,3,1,3,1,37303,4.11
50,2,1,41,2,2,3,2,1,5,2,37221,1.12
50,2,2,50,2,2,3,3,4,1,1,37218,1.69
50,2,2,50,2,4,4,2,2,1,1,37217,1.36
50,2,2,24,3,2,1,2,1,4,2,37211,0.73
50,2,2,50,2,3,1,2,2,4,1,37211,1.44
50,2,2,50,1,3,7,2,2,1,1,37210,0.55
50,2,2,50,3,2,1,3,1,4,2,37210,1.73
50,2,2,19,2,4,3,2,2,4,1,37209,1.53
50,2,2,6,2,3,1,2,2,3,2,37207,1.07
50,2,1,51,1,3,4,2,4,5,2,37206,1.06
50,2,2,23,1,3,7,2,2,5,1,37187,0.45
50,1,1,18,3,2,4,2,1,3,1,37174,0.51
50,2,2,44,2,4,2,2,3,3,3,37172,0.51
50,2,2,50,1,3,1,2,2,2,2,37167,1.01
50,2,2,18,1,2,5,3,1,5,2,37167,2.08
50,2,1,57,3,4,3,2,1,3,1,37167,2.25
50,1,2,15,1,2,3,5,2,3,1,37166,1.05
50,2,2,50,3,2,2,2,1,3,2,37150,0.66
50,2,2,50,2,3,4,2,3,1,1,37138,0.41
50,2,2,50,1,3,4,2,2,1,1,37138,1.44
50,2,2,50,1,3,3,2,2,4,2,37138,1.99
50,2,1,11,2,2,1,2,2,3,1,37129,0.65
50,2,2,50,2,3,3,2,2,5,1,37129,1.30
50,2,2,50,2,4,1,2,4,1,1,37129,1.40
50,2,2,21,2,4,3,2,1,4,1,37129,1.46
50,2,2,50,2,2,2,3,1,3,2,37128,1.33
50,2,2,6,2,3,3,2,2,4,1,37128,1.62
50,2,2,48,3,4,4,2,4,3,1,37115,0.77
50,2,2,50,3,3,4,2,4,3,2,37110,0.84
50,2,2,50,1,4,1,2,2,4,2,37110,1.62
50,2,2,#NULL!,1,2,6,5,3,3,2,37083,0.25
50,2,2,18,1,3,5,2,2,4,1,37076,1.57
50,2,2,50,3,2,3,2,4,3,2,37075,0.49
50,2,1,27,3,4,4,2,1,4,2,37066,0.75
50,2,2,50,2,3,1,2,2,5,1,37066,1.15
50,1,1,16,1,3,7,2,2,5,2,37064,0.52
50,2,2,50,2,4,4,2,4,1,2,37055,0.94
50,2,2,13,3,2,3,2,1,4,1,37047,0.77
50,2,2,29,1,4,5,2,2,5,1,37043,1.18
50,2,2,29,2,4,6,2,4,4,1,37042,0.77
50,2,2,11,3,2,3,2,1,1,2,37042,1.01
50,2,2,53,2,4,2,2,2,4,1,37042,1.95
50,2,2,11,2,2,1,2,3,2,2,37040,0.27
50,2,2,13,2,4,3,2,4,4,2,37040,1.18
50,2,2,57,2,2,3,2,4,1,1,37037,0.77
50,2,2,18,2,3,5,2,2,3,1,37037,1.40
50,2,2,40,3,2,4,2,1,3,1,37013,0.51
50,1,1,50,2,2,4,2,1,1,1,37013,0.69
50,1,1,18,1,3,2,4,4,4,1,37013,2.67
28,1,1,6,3,2,3,2,1,4,3,55084,0.76
28,1,1,28,3,1,1,2,4,3,3,55405,0.99
28,1,1,49,3,4,2,2,1,2,3,55124,1.34
28,1,1,28,2,4,6,2,3,1,2,56341,0.32
28,1,1,28,2,4,2,2,2,3,2,55433,0.41
28,1,1,28,1,4,6,2,2,5,2,55303,0.55
28,1,1,28,1,4,6,2,2,3,2,55072,0.46
28,1,1,34,2,4,6,2,2,3,2,55322,0.46
28,1,1,28,2,4,6,2,2,3,2,56307,0.46
28,1,1,28,3,2,1,2,1,1,2,55447,0.39
28,1,1,28,2,2,1,2,1,1,2,56045,0.39
28,1,1,28,1,4,4,2,3,1,2,55025,0.42
28,1,1,28,3,4,2,2,3,1,2,55434,0.42
28,1,1,34,1,3,6,2,3,1,2,55033,0.43
28,1,1,28,2,2,5,2,2,4,2,55379,0.53
28,1,1,28,1,2,5,2,2,4,2,55436,0.53
28,1,1,28,2,2,5,2,3,4,2,55422,0.51
28,1,1,28,2,4,3,2,3,3,2,56093,0.49
28,1,1,16,3,2,6,2,1,1,2,55308,0.42
28,1,1,32,2,2,6,2,1,2,2,55112,0.44
28,1,1,27,2,2,7,2,1,1,2,55363,0.53
28,1,1,28,3,2,7,2,1,1,2,55432,0.53
28,1,1,28,3,2,7,2,1,1,2,55909,0.53
28,1,1,34,2,3,7,2,1,1,2,56560,0.56
28,1,1,28,3,2,7,2,1,2,2,55101,0.55
28,1,1,28,3,2,7,2,1,2,2,55421,0.55
28,1,1,28,2,2,7,2,1,2,2,55991,0.55
28,1,1,28,1,2,7,2,1,2,2,56401,0.55
28,1,1,28,1,3,7,2,1,2,2,55317,0.58
28,1,1,28,1,3,7,2,1,2,2,56187,0.58
28,1,1,28,2,3,2,2,2,3,2,55912,0.56
28,1,1,28,2,2,5,2,2,3,2,55033,0.49
28,1,1,28,2,4,4,2,3,4,2,55121,0.62
28,1,1,28,2,4,4,2,3,4,2,55308,0.62
28,1,1,28,2,4,4,2,3,4,2,55449,0.62
28,1,1,19,2,2,1,3,1,1,2,55432,0.49
28,1,1,28,3,2,6,2,2,1,2,55109,0.46
28,1,1,28,3,2,1,2,4,1,2,55069,0.48
28,1,1,28,2,2,6,3,4,3,2,55122,0.62
28,1,1,28,1,3,6,2,2,4,2,55024,0.66
28,1,2,6,1,3,6,2,2,4,2,55129,0.66
28,1,1,28,1,3,6,2,2,4,2,56549,0.66
28,1,1,28,2,3,6,2,2,4,2,56716,0.66
28,1,1,28,2,4,2,2,2,1,2,55112,0.50
28,1,1,28,2,4,4,2,2,4,2,55987,0.69
28,1,1,6,2,4,4,2,2,4,2,56073,0.69
28,1,1,28,2,1,5,2,2,4,2,55390,0.62
28,1,2,11,1,1,1,2,4,5,2,55111,0.72
28,1,1,28,2,1,1,2,4,5,2,55811,0.72
28,1,1,34,1,4,5,2,2,4,2,55128,0.64
28,2,2,28,3,4,5,2,2,4,2,56482,0.64
28,1,1,28,2,4,2,2,2,2,2,55001,0.54
28,1,1,28,1,3,6,2,2,5,2,55350,0.74
28,1,1,16,1,3,6,2,2,5,2,55435,0.74
28,1,1,28,2,2,4,2,1,2,2,55904,0.52
28,1,2,28,2,2,4,2,1,2,2,56031,0.52
28,1,1,28,1,3,6,2,2,3,2,55016,0.62
28,1,1,28,1,3,6,2,2,3,2,55082,0.62
28,2,2,28,2,3,6,2,2,3,2,55309,0.62
28,1,2,28,1,3,6,2,2,3,2,55425,0.62
28,1,1,28,1,3,6,2,2,3,2,55448,0.62
28,1,1,28,1,3,6,2,2,3,2,56009,0.62
28,1,1,51,1,4,6,2,1,1,2,55013,0.52
28,1,1,57,2,4,4,2,2,5,2,55344,0.76
28,1,1,28,3,2,1,2,1,3,2,55345,0.59
28,1,1,28,3,2,1,2,1,3,2,55414,0.59
28,1,1,28,3,2,1,2,1,3,2,55987,0.59
28,1,1,28,3,2,1,2,1,5,2,55124,0.71
28,1,1,28,2,4,6,2,1,2,2,55433,0.54
28,1,1,28,1,4,4,2,2,3,2,55105,0.65
28,1,1,37,1,4,4,2,2,3,2,55423,0.65
28,1,1,57,3,4,4,2,2,3,2,55946,0.65
28,1,1,28,2,4,4,2,2,3,2,56339,0.65
28,1,1,28,2,2,7,2,1,3,2,55107,0.74
28,1,1,28,3,2,7,2,1,3,2,55117,0.74
28,1,1,53,2,2,7,2,1,3,2,55343,0.74
28,1,1,28,2,2,7,2,1,3,2,55417,0.74
28,1,1,28,2,2,7,2,1,3,2,55912,0.74
28,1,1,28,1,2,7,2,1,3,2,55921,0.74
28,1,1,28,3,2,7,3,1,3,2,55104,0.81
28,1,1,34,2,4,7,2,1,3,2,55112,0.76
28,1,1,28,2,4,7,2,1,3,2,55431,0.76
28,1,1,27,3,2,7,5,1,3,2,55407,0.92
28,1,2,28,2,2,3,2,1,1,2,55117,0.51
28,1,1,11,3,2,3,2,1,1,2,56001,0.51
28,1,1,28,2,4,5,2,2,3,2,55428,0.60
28,1,1,28,1,1,6,2,4,1,2,55115,0.56
28,1,1,28,2,2,3,2,1,2,2,56401,0.53
28,1,1,28,1,4,1,2,4,1,2,55082,0.59
28,1,1,11,2,4,1,2,4,1,2,55430,0.59
28,1,1,28,2,4,1,3,1,2,2,55106,0.63
28,1,1,28,1,1,6,2,2,2,2,55792,0.58
28,1,2,28,3,2,4,2,4,1,2,55912,0.60
28,1,1,28,2,2,6,2,1,3,2,55075,0.65
28,1,1,35,3,2,6,2,1,3,2,55106,0.65
28,1,1,28,3,2,6,2,1,3,2,55113,0.65
28,1,1,32,3,2,6,2,1,3,2,55408,0.65
28,1,1,28,3,2,6,2,1,3,2,55434,0.65
28,1,1,28,2,2,6,2,1,3,2,55442,0.65
28,1,2,16,2,2,6,2,1,5,2,55066,0.77
28,1,1,28,3,2,6,2,1,5,2,55106,0.77
28,1,1,29,3,2,6,2,1,5,2,55315,0.77
28,1,1,28,3,2,6,2,1,5,2,55418,0.77
28,1,1,28,2,2,6,2,1,5,2,56082,0.77
28,1,1,57,2,2,3,2,2,3,2,55971,0.66
28,1,1,28,2,4,1,2,4,4,2,56201,0.82
28,1,1,28,1,4,1,2,4,2,2,56537,0.64
28,1,1,28,2,4,4,2,4,3,2,55795,0.75
28,1,2,28,1,4,4,2,4,3,2,56091,0.75
28,1,1,19,2,2,5,2,1,1,2,56757,0.54
28,1,2,28,2,2,3,2,4,3,2,56310,0.72
28,2,1,28,3,4,4,2,4,5,2,56537,0.93
28,1,1,18,2,4,1,2,1,3,2,55077,0.72
28,1,1,18,3,4,1,2,1,3,2,55105,0.72
28,1,1,28,3,2,3,3,1,1,2,55412,0.65
28,1,1,28,1,4,2,5,3,3,2,55123,0.91
28,1,1,28,3,2,7,2,1,5,2,55003,1.05
28,1,1,28,3,2,7,2,1,5,2,55403,1.05
28,1,1,28,2,2,7,2,1,5,2,56431,1.05
28,1,1,28,1,2,7,2,1,5,2,56560,1.05
28,1,1,41,2,4,7,2,1,5,2,55906,1.08
28,2,2,28,3,1,1,3,4,1,2,55128,0.72
28,1,2,51,2,4,3,2,1,2,2,55122,0.65
28,1,1,28,1,3,1,2,4,3,2,55110,0.81
28,1,1,49,2,3,1,2,4,3,2,56347,0.81
28,1,1,28,1,2,5,2,2,1,2,55124,0.60
28,1,1,28,2,2,4,2,1,3,2,55379,0.75
28,1,1,19,3,2,4,2,1,3,2,55403,0.75
28,1,1,28,2,2,4,2,1,5,2,55005,0.90
28,1,1,28,1,2,4,2,1,5,2,55318,0.90
28,1,1,28,3,2,4,2,1,5,2,56001,0.90
28,1,1,28,2,2,6,3,1,3,2,55419,0.82
