Do you live in the Midwest or the South?,"Do you live in the Midwest, the Great Plains, or the West?","Do you live in the Midwest, Appalachia, or the South?",What is your party affiliation/registration?,What is your age range?,"For statistical purposes only, can you please tell me your ethnicity?",What is the highest level of education you have attained?,Can you please tell me your gender?,ZIP,ZIP3,STATE,weights
#NULL!,#NULL!,1,3,7,2,3,1,45891,458,3,1.19
#NULL!,#NULL!,1,4,5,2,1,1,45403,454,3,1.12
#NULL!,#NULL!,1,4,5,2,3,1,44041,440,3,1.12
#NULL!,#NULL!,1,4,1,3,1,1,44306,443,3,1.22
#NULL!,#NULL!,3,4,1,3,1,1,45040,450,3,1.09
#NULL!,#NULL!,1,4,5,2,3,1,45140,451,3,1.06
#NULL!,#NULL!,1,4,1,3,3,1,44105,441,3,1.09
#NULL!,#NULL!,1,2,2,3,4,2,43232,432,3,1.12
#NULL!,#NULL!,1,3,6,2,2,2,44053,440,3,1.08
#NULL!,#NULL!,1,2,3,5,3,2,43224,432,3,1.07
#NULL!,#NULL!,1,4,3,2,2,1,43701,437,3,1.03
#NULL!,#NULL!,1,2,1,2,5,2,44028,440,3,1.23
#NULL!,#NULL!,1,3,5,2,4,1,43055,430,3,1.32
#NULL!,#NULL!,1,3,5,2,4,1,45230,452,3,1.32
#NULL!,#NULL!,1,3,4,3,2,1,44105,441,3,1.11
#NULL!,#NULL!,2,4,3,2,2,1,43906,439,3,1.44
#NULL!,#NULL!,1,2,1,3,5,2,43068,430,3,0.92
#NULL!,#NULL!,1,4,3,2,1,1,43558,435,3,1.31
#NULL!,#NULL!,1,4,3,2,3,1,43138,431,3,1.30
#NULL!,#NULL!,1,3,7,2,1,1,45640,456,3,1.20
#NULL!,#NULL!,1,4,5,2,3,1,44032,440,3,1.38
#NULL!,#NULL!,1,3,3,2,2,1,44720,447,3,1.20
#NULL!,#NULL!,1,3,4,1,1,1,43452,434,3,1.25
#NULL!,#NULL!,1,3,4,1,3,1,44321,443,3,1.24
#NULL!,#NULL!,1,4,1,5,1,3,45449,454,3,1.12
#NULL!,#NULL!,3,3,3,2,2,1,45150,451,3,1.27
#NULL!,#NULL!,1,4,2,2,1,2,43332,433,3,1.21
#NULL!,#NULL!,2,3,7,2,1,1,43906,439,3,1.20
#NULL!,#NULL!,1,3,7,2,3,1,44044,440,3,1.19
#NULL!,#NULL!,1,4,5,2,1,1,44241,442,3,1.28
#NULL!,#NULL!,1,4,5,2,1,1,45601,456,3,1.25
#NULL!,#NULL!,1,4,5,2,1,1,45640,456,3,1.25
#NULL!,#NULL!,2,4,1,2,4,1,43920,439,3,1.14
#NULL!,#NULL!,1,4,1,2,4,1,44445,444,3,1.27
#NULL!,#NULL!,1,4,5,2,3,1,45402,454,3,1.12
#NULL!,#NULL!,1,3,4,2,2,1,43207,432,3,1.15
#NULL!,#NULL!,1,3,3,2,1,1,45644,456,3,1.15
#NULL!,#NULL!,1,4,3,3,3,1,45225,452,3,1.44
#NULL!,#NULL!,2,2,5,3,2,1,44115,441,3,1.26
#NULL!,#NULL!,1,4,1,2,3,2,44240,442,3,1.14
#NULL!,#NULL!,1,2,3,4,5,2,44333,443,3,1.25
#NULL!,#NULL!,1,2,2,2,3,1,44103,441,3,1.09
#NULL!,#NULL!,1,4,1,3,5,1,43023,430,3,1.26
#NULL!,#NULL!,1,4,2,2,1,1,44903,449,3,1.27
#NULL!,#NULL!,1,2,4,5,1,2,45414,454,3,1.30
#NULL!,#NULL!,1,3,5,2,3,1,44667,446,3,1.24
#NULL!,#NULL!,1,3,7,2,2,1,43204,432,3,1.31
#NULL!,#NULL!,1,3,7,2,2,1,44202,442,3,1.31
#NULL!,#NULL!,1,3,7,2,2,1,44818,448,3,1.31
#NULL!,#NULL!,1,3,7,2,2,1,45205,452,3,1.31
#NULL!,#NULL!,1,3,7,2,2,1,45685,456,3,1.31
#NULL!,#NULL!,1,3,7,2,4,1,44515,445,3,1.17
#NULL!,#NULL!,2,3,1,1,3,1,43003,430,3,1.20
#NULL!,#NULL!,1,4,1,2,1,2,44143,441,3,1.53
#NULL!,#NULL!,1,3,7,2,1,1,44657,446,3,1.20
#NULL!,#NULL!,2,3,7,2,1,1,45723,457,3,1.20
#NULL!,#NULL!,1,3,2,2,3,1,44035,440,3,1.42
#NULL!,#NULL!,1,3,3,1,1,2,44125,441,3,1.29
#NULL!,#NULL!,1,2,6,1,3,1,44055,440,3,1.30
#NULL!,#NULL!,1,4,5,2,4,1,43747,437,3,1.30
#NULL!,#NULL!,1,4,5,2,4,1,45005,450,3,1.30
#NULL!,#NULL!,1,4,5,2,4,1,45342,453,3,1.30
#NULL!,#NULL!,1,4,5,2,3,1,44485,444,3,1.12
#NULL!,#NULL!,1,4,3,3,2,1,43228,432,3,1.59
#NULL!,#NULL!,1,3,1,1,2,1,44103,441,3,1.33
#NULL!,#NULL!,1,4,5,2,3,1,43232,432,3,1.31
#NULL!,#NULL!,1,4,5,2,3,1,45424,454,3,1.31
#NULL!,#NULL!,1,4,3,1,2,2,43123,431,3,1.35
#NULL!,#NULL!,1,3,7,2,2,1,44410,444,3,1.31
#NULL!,#NULL!,1,2,6,5,3,2,43515,435,3,1.34
#NULL!,#NULL!,1,2,6,5,3,2,45211,452,3,1.15
#NULL!,#NULL!,1,2,1,4,5,2,45410,454,3,1.35
#NULL!,#NULL!,1,3,5,2,3,1,43569,435,3,1.38
#NULL!,#NULL!,1,4,1,1,2,2,44109,441,3,1.25
#NULL!,#NULL!,1,4,6,2,4,1,44001,440,3,1.33
#NULL!,#NULL!,1,4,3,5,4,2,44139,441,3,1.34
#NULL!,#NULL!,1,4,1,2,1,1,44087,440,3,1.46
#NULL!,#NULL!,1,4,1,2,1,1,44721,447,3,1.46
#NULL!,#NULL!,1,4,2,2,4,1,45212,452,3,1.19
#NULL!,#NULL!,1,3,3,2,2,1,45503,455,3,1.27
#NULL!,#NULL!,1,2,6,5,1,2,43812,438,3,1.22
#NULL!,#NULL!,1,4,6,2,1,1,43351,433,3,1.36
#NULL!,#NULL!,1,4,6,2,1,1,44138,441,3,1.36
#NULL!,#NULL!,1,2,3,5,4,2,43952,439,3,1.39
#NULL!,#NULL!,1,4,6,2,3,1,44111,441,3,1.35
#NULL!,#NULL!,1,4,6,2,3,1,44833,448,3,1.35
#NULL!,#NULL!,1,4,5,2,3,1,44234,442,3,1.31
#NULL!,#NULL!,1,4,1,2,1,1,44906,449,3,1.71
#NULL!,#NULL!,1,4,1,2,1,1,45324,453,3,1.28
#NULL!,#NULL!,1,4,1,2,1,1,45663,456,3,1.43
#NULL!,#NULL!,1,4,1,2,3,1,45056,450,3,1.46
#NULL!,#NULL!,1,4,1,2,3,1,45219,452,3,1.42
#NULL!,#NULL!,1,4,3,3,3,2,45406,454,3,1.48
#NULL!,#NULL!,1,4,5,2,1,1,44680,446,3,1.32
#NULL!,#NULL!,1,4,5,2,2,1,44483,444,3,1.33
#NULL!,#NULL!,1,2,4,1,1,1,43609,436,3,1.27
#NULL!,#NULL!,1,4,1,2,3,2,44044,440,3,1.27
#NULL!,#NULL!,1,2,2,2,1,1,43137,431,3,1.10
#NULL!,#NULL!,1,2,2,2,1,1,43567,435,3,1.47
#NULL!,#NULL!,1,4,3,5,1,2,45251,452,3,1.80
#NULL!,#NULL!,1,2,2,2,3,1,43235,432,3,1.46
#NULL!,#NULL!,1,3,1,1,1,2,44012,440,3,1.33
#NULL!,#NULL!,1,2,4,5,2,2,43204,432,3,1.43
#NULL!,#NULL!,1,4,5,3,3,2,43206,432,3,1.50
#NULL!,#NULL!,1,4,5,3,3,2,45237,452,3,1.50
#NULL!,#NULL!,1,4,2,5,4,2,45236,452,3,1.75
#NULL!,#NULL!,1,4,5,2,2,1,44090,440,3,1.52
#NULL!,#NULL!,1,2,2,3,1,2,44115,441,3,1.36
#NULL!,#NULL!,1,4,6,2,1,1,43228,432,3,1.36
#NULL!,#NULL!,1,4,5,3,3,1,44144,441,3,1.52
#NULL!,#NULL!,1,3,7,2,2,1,44212,442,3,1.31
#NULL!,#NULL!,1,4,1,5,1,2,43609,436,3,1.49
#NULL!,#NULL!,1,4,2,2,4,1,44240,442,3,1.36
#NULL!,#NULL!,2,4,2,2,4,1,45662,456,3,1.33
#NULL!,#NULL!,1,3,4,4,4,2,44622,446,3,1.40
#NULL!,#NULL!,1,2,2,3,1,1,43615,436,3,1.62
#NULL!,#NULL!,2,2,6,1,3,1,45601,456,3,1.61
#NULL!,#NULL!,1,4,5,2,2,1,43777,437,3,1.45
#NULL!,#NULL!,1,4,5,2,2,1,45431,454,3,1.45
#NULL!,#NULL!,1,3,6,1,4,2,43443,434,3,1.47
#NULL!,#NULL!,1,4,1,2,2,1,44109,441,3,1.34
#NULL!,#NULL!,1,4,5,2,3,1,43351,433,3,1.75
#NULL!,#NULL!,1,3,5,2,4,1,43031,430,3,1.52
#NULL!,#NULL!,1,3,5,2,4,1,44440,444,3,1.52
#NULL!,#NULL!,1,3,5,2,4,1,44514,445,3,1.52
#NULL!,#NULL!,1,3,5,2,4,1,45036,450,3,1.52
#NULL!,#NULL!,1,3,5,2,4,1,45385,453,3,1.52
#NULL!,#NULL!,2,3,1,2,1,1,45123,451,3,1.50
#NULL!,#NULL!,1,3,1,2,3,1,45440,454,3,1.49
#NULL!,#NULL!,1,2,3,1,4,2,45240,452,3,1.52
#NULL!,#NULL!,2,4,7,5,2,2,44099,440,3,1.58
#NULL!,#NULL!,1,3,5,2,1,1,43222,432,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44004,440,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44104,441,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44130,441,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44221,442,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44444,444,3,1.55
#NULL!,#NULL!,2,3,5,2,1,1,44663,446,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,45871,458,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,45879,458,3,1.55
#NULL!,#NULL!,3,4,3,5,1,2,45694,456,3,1.35
#NULL!,#NULL!,2,4,6,2,2,1,43718,437,3,1.49
#NULL!,#NULL!,2,3,5,2,3,1,43138,431,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,44278,442,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,44425,444,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,44622,446,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45040,450,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45042,450,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45133,451,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45177,451,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45424,454,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45449,454,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45503,455,3,1.54
#NULL!,#NULL!,2,3,5,2,3,1,45694,456,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,45850,458,3,1.54
#NULL!,#NULL!,1,4,6,2,4,1,44410,444,3,1.52
#NULL!,#NULL!,1,4,2,3,4,1,45140,451,3,1.76
#NULL!,#NULL!,1,4,3,1,3,1,43215,432,3,1.53
#NULL!,#NULL!,1,2,1,3,3,2,43229,432,3,1.67
#NULL!,#NULL!,1,2,2,3,3,2,44320,443,3,1.58
#NULL!,#NULL!,1,2,2,3,3,2,45224,452,3,1.58
#NULL!,#NULL!,1,4,5,2,2,1,44052,440,3,1.45
#NULL!,#NULL!,1,4,5,2,2,1,44085,440,3,1.62
#NULL!,#NULL!,1,2,1,2,4,1,43701,437,3,1.58
#NULL!,#NULL!,1,3,3,5,1,2,43055,430,3,1.58
#NULL!,#NULL!,1,3,6,2,4,1,43016,430,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,43026,430,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,43232,432,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,43410,434,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,44138,441,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,44241,442,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,44601,446,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,44839,448,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,45251,452,3,1.56
#NULL!,#NULL!,1,3,6,2,4,1,45419,454,3,1.56
#NULL!,#NULL!,1,3,1,2,1,1,45440,454,3,1.50
#NULL!,#NULL!,1,2,2,3,1,1,45840,458,3,1.62
#NULL!,#NULL!,2,3,6,2,1,1,43068,430,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,43302,433,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,43701,437,3,1.81
#NULL!,#NULL!,2,3,6,2,1,1,43764,437,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,44024,440,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,44092,440,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,44266,442,3,1.59
#NULL!,#NULL!,1,3,6,2,1,1,45342,453,3,1.59
#NULL!,#NULL!,1,2,2,3,3,1,43228,432,3,1.21
#NULL!,#NULL!,1,2,2,3,3,1,44105,441,3,1.61
#NULL!,#NULL!,1,2,2,3,3,1,44108,441,3,1.21
#NULL!,#NULL!,1,3,6,2,3,1,43410,434,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,43554,435,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,43611,436,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,44203,442,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,44203,442,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,44224,442,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,44839,448,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,44890,448,3,2.11
#NULL!,#NULL!,1,3,6,2,3,1,45014,450,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45036,450,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45216,452,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45231,452,3,2.11
#NULL!,#NULL!,1,3,6,2,3,1,45239,452,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45239,452,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45324,453,3,1.58
#NULL!,#NULL!,1,3,6,2,3,1,45840,458,3,1.80
#NULL!,#NULL!,3,3,1,2,1,1,45123,451,3,1.68
#NULL!,#NULL!,1,3,1,2,1,1,45813,458,3,1.50
#NULL!,#NULL!,2,3,5,2,1,1,44111,441,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,44706,447,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,45171,451,3,1.55
#NULL!,#NULL!,1,3,5,2,1,1,45230,452,3,1.55
#NULL!,#NULL!,1,4,2,2,1,1,43207,432,3,1.47
#NULL!,#NULL!,1,4,1,3,4,2,44056,440,3,1.55
#NULL!,#NULL!,1,3,6,2,1,1,44505,445,3,1.59
#NULL!,#NULL!,2,3,6,2,1,1,45150,451,3,1.59
#NULL!,#NULL!,3,3,6,2,3,1,44125,441,3,1.80
#NULL!,#NULL!,1,3,5,3,2,1,43207,432,3,1.97
#NULL!,#NULL!,1,2,1,3,1,2,45229,452,3,1.68
#NULL!,#NULL!,1,2,1,3,1,2,45231,452,3,1.68
#NULL!,#NULL!,1,4,4,5,3,2,45381,453,3,1.30
#NULL!,#NULL!,1,3,6,2,1,1,43952,439,3,1.59
#NULL!,#NULL!,1,4,5,2,2,1,44111,441,3,1.45
#NULL!,#NULL!,1,3,3,1,3,1,43420,434,3,1.60
#NULL!,#NULL!,1,2,3,5,3,2,45459,454,3,1.68
#NULL!,#NULL!,1,4,7,5,3,2,43616,436,3,1.72
#NULL!,#NULL!,1,4,2,2,1,1,45692,456,3,1.68
#NULL!,#NULL!,1,3,5,2,2,1,43569,435,3,1.70
#NULL!,#NULL!,1,3,5,2,2,1,44720,447,3,1.70
#NULL!,#NULL!,2,3,5,2,2,1,45660,456,3,1.70
#NULL!,#NULL!,1,3,5,2,3,1,43615,436,3,1.54
#NULL!,#NULL!,1,3,5,2,3,1,44663,446,3,1.54
#NULL!,#NULL!,1,4,1,3,4,2,44313,443,3,1.58
#NULL!,#NULL!,1,3,6,2,2,1,43068,430,3,1.74
#NULL!,#NULL!,1,3,6,2,2,1,44403,444,3,1.74
#NULL!,#NULL!,2,3,6,2,2,1,45620,456,3,1.74
#NULL!,#NULL!,2,3,6,2,2,1,45648,456,3,1.74
#NULL!,#NULL!,1,3,6,2,1,1,45745,457,3,1.81
#NULL!,#NULL!,2,3,6,2,3,1,43725,437,3,1.80
#NULL!,#NULL!,1,3,6,2,3,1,44634,446,3,2.11
#NULL!,#NULL!,1,4,2,2,1,1,44839,448,3,1.96
#NULL!,#NULL!,1,3,6,2,2,1,43611,436,3,1.74
#NULL!,#NULL!,1,4,2,2,3,1,45449,454,3,1.95
#NULL!,#NULL!,2,3,1,1,1,3,45657,456,3,1.68
#NULL!,#NULL!,3,2,3,1,3,2,43110,431,3,1.83
#NULL!,#NULL!,1,4,1,2,4,1,43015,430,3,2.11
#NULL!,#NULL!,1,4,1,2,4,1,44140,441,3,1.58
#NULL!,#NULL!,1,3,5,1,1,1,45822,458,3,1.85
#NULL!,#NULL!,1,4,6,1,2,1,44052,440,3,1.78
#NULL!,#NULL!,1,4,1,4,1,2,45440,454,3,1.87
#NULL!,#NULL!,1,2,5,1,1,2,43612,436,3,1.86
#NULL!,#NULL!,1,4,2,3,1,1,44055,440,3,1.81
#NULL!,#NULL!,3,2,5,5,2,2,43123,431,3,1.87
#NULL!,#NULL!,1,2,3,1,1,1,43229,432,3,1.89
#NULL!,#NULL!,1,2,1,2,1,1,45701,457,3,1.95
#NULL!,#NULL!,1,2,1,2,1,1,45840,458,3,1.67
#NULL!,#NULL!,1,2,1,2,3,1,44139,441,3,1.94
#NULL!,#NULL!,1,3,4,1,1,2,43580,435,3,1.87
#NULL!,#NULL!,1,2,2,5,4,2,45202,452,3,1.98
#NULL!,#NULL!,1,2,2,5,4,2,45255,452,3,1.98
#NULL!,#NULL!,3,4,1,3,4,1,43125,431,3,1.75
#NULL!,#NULL!,1,4,2,3,1,1,44104,441,3,1.62
#NULL!,#NULL!,1,4,2,4,3,2,45150,451,3,2.42
#NULL!,#NULL!,1,3,5,5,3,2,44122,441,3,2.01
#NULL!,#NULL!,1,3,3,4,1,2,44405,444,3,2.11
#NULL!,#NULL!,2,2,1,4,3,2,43205,432,3,1.64
#NULL!,#NULL!,1,2,1,3,1,1,44307,443,3,2.15
#NULL!,#NULL!,1,2,1,3,1,1,45202,452,3,2.15
#NULL!,#NULL!,1,2,1,3,3,1,44128,441,3,2.14
#NULL!,#NULL!,1,4,3,5,1,2,44035,440,3,1.93
#NULL!,#NULL!,1,4,5,5,2,3,44114,441,3,2.21
#NULL!,#NULL!,1,3,2,3,1,1,43604,436,3,1.90
#NULL!,#NULL!,1,3,1,1,1,1,43213,432,3,2.21
#NULL!,#NULL!,1,2,2,4,1,2,49424,494,3,2.41
#NULL!,#NULL!,1,2,2,4,4,2,43035,430,3,2.35
#NULL!,#NULL!,1,2,2,5,3,2,45410,454,3,2.39
#NULL!,#NULL!,1,2,2,5,3,2,45417,454,3,2.00
#NULL!,#NULL!,1,2,2,5,3,1,45052,450,3,2.13
#NULL!,#NULL!,1,4,1,2,3,1,43055,430,3,2.58
#NULL!,#NULL!,1,4,1,2,3,1,44023,440,3,1.94
#NULL!,#NULL!,1,4,3,5,3,1,45176,451,3,2.80
#NULL!,#NULL!,1,2,2,1,2,2,44243,442,3,2.88
#NULL!,#NULL!,1,2,1,1,4,1,44135,441,3,3.06
#NULL!,#NULL!,1,4,3,5,1,1,45236,452,3,3.31
#NULL!,#NULL!,1,4,3,5,1,1,45236,452,3,3.31
#NULL!,#NULL!,1,2,1,1,1,1,43110,431,3,3.76
#NULL!,#NULL!,2,4,2,5,4,1,44454,444,3,3.58
#NULL!,#NULL!,2,3,1,1,1,2,44110,441,3,4.32
#NULL!,#NULL!,1,3,2,4,1,1,43202,432,3,3.64
#NULL!,#NULL!,3,4,2,5,1,1,43204,432,3,3.94
#NULL!,#NULL!,1,3,1,4,3,1,43081,430,3,4.10
#NULL!,#NULL!,1,3,3,5,1,1,43906,439,3,4.30
#NULL!,#NULL!,1,4,3,5,2,1,43130,431,3,4.61
#NULL!,#NULL!,1,4,6,5,4,1,44236,442,3,4.96
#NULL!,#NULL!,1,3,5,5,3,1,44313,443,3,5.74
#NULL!,#NULL!,2,2,3,4,3,1,44136,441,3,7.30
#NULL!,#NULL!,1,3,4,4,4,1,45242,452,3,7.15
1,#NULL!,#NULL!,1,1,5,1,2,65340,653,2,0.90
1,#NULL!,#NULL!,1,1,5,1,2,64058,640,2,0.90
1,#NULL!,#NULL!,1,1,5,1,2,63069,630,2,0.90
1,#NULL!,#NULL!,1,3,5,1,2,63834,638,2,1.13
1,#NULL!,#NULL!,1,7,5,3,1,64631,646,2,1.31
1,#NULL!,#NULL!,1,3,5,3,1,64850,648,2,1.52
1,#NULL!,#NULL!,1,2,4,3,2,64131,641,2,0.94
1,#NULL!,#NULL!,1,1,4,1,1,65584,655,2,2.54
1,#NULL!,#NULL!,1,1,4,3,1,64012,640,2,2.97
1,#NULL!,#NULL!,1,5,4,1,1,64037,640,2,3.05
1,#NULL!,#NULL!,1,1,3,1,2,64134,641,2,0.69
1,#NULL!,#NULL!,1,4,3,1,2,63011,630,2,0.82
1,#NULL!,#NULL!,1,1,3,1,1,63137,631,2,1.00
1,#NULL!,#NULL!,1,1,3,1,1,63121,631,2,1.00
1,#NULL!,#NULL!,1,4,3,3,1,65584,655,2,1.05
1,#NULL!,#NULL!,1,4,3,3,1,64134,641,2,1.05
1,#NULL!,#NULL!,1,4,3,3,1,64052,640,2,1.05
1,#NULL!,#NULL!,1,3,3,3,2,63121,631,2,1.01
2,#NULL!,#NULL!,1,3,3,1,1,63857,638,2,1.17
1,#NULL!,#NULL!,1,3,3,1,1,63135,631,2,1.17
1,#NULL!,#NULL!,1,3,3,1,1,63106,631,2,1.17
1,#NULL!,#NULL!,1,1,3,3,1,63033,630,2,1.17
2,#NULL!,#NULL!,1,3,3,2,2,63857,638,2,1.14
1,#NULL!,#NULL!,1,3,3,3,1,64129,641,2,1.37
1,#NULL!,#NULL!,1,2,3,3,2,65202,652,2,1.28
1,#NULL!,#NULL!,1,3,3,2,1,64131,641,2,1.54
1,#NULL!,#NULL!,1,3,3,2,1,63121,631,2,1.54
1,#NULL!,#NULL!,1,6,3,2,2,65775,657,2,1.38
1,#NULL!,#NULL!,1,1,2,1,2,65588,655,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,65584,655,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,65542,655,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,65251,652,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,64503,645,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,64501,645,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,64437,644,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,64421,644,2,0.47
2,#NULL!,#NULL!,1,1,2,1,2,63823,638,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63640,636,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63601,636,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63566,635,2,0.47
2,#NULL!,#NULL!,1,1,2,1,2,63533,635,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63383,633,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63080,630,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63020,630,2,0.47
1,#NULL!,#NULL!,1,1,2,1,2,63010,630,2,0.47
1,#NULL!,#NULL!,1,1,2,1,3,63112,631,2,0.59
1,#NULL!,#NULL!,1,4,2,1,2,65807,658,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,65401,654,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,64870,648,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,64503,645,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,63901,639,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,63628,636,2,0.56
1,#NULL!,#NULL!,1,4,2,1,2,63501,635,2,0.56
1,#NULL!,#NULL!,1,1,2,3,2,65761,657,2,0.55
1,#NULL!,#NULL!,1,1,2,3,2,65026,650,2,0.55
1,#NULL!,#NULL!,1,1,2,3,2,63385,633,2,0.55
1,#NULL!,#NULL!,1,3,2,1,2,65803,658,2,0.59
2,#NULL!,#NULL!,1,3,2,1,2,65802,658,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65775,657,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65721,657,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65616,656,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65463,654,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65233,652,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65026,650,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,65026,650,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64801,648,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64658,646,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64501,645,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64429,644,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64133,641,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,64129,641,2,0.59
2,#NULL!,#NULL!,1,3,2,1,2,63801,638,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,63640,636,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,63348,633,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,63031,630,2,0.59
1,#NULL!,#NULL!,1,3,2,1,2,63025,630,2,0.59
1,#NULL!,#NULL!,1,1,2,2,2,64055,640,2,0.62
1,#NULL!,#NULL!,1,4,2,3,2,65616,656,2,0.66
1,#NULL!,#NULL!,1,4,2,3,2,65552,655,2,0.66
1,#NULL!,#NULL!,1,4,2,3,2,65020,650,2,0.66
1,#NULL!,#NULL!,1,4,2,3,2,64093,640,2,0.66
1,#NULL!,#NULL!,1,4,2,3,2,63901,639,2,0.66
1,#NULL!,#NULL!,1,4,2,3,2,63401,634,2,0.66
1,#NULL!,#NULL!,1,5,2,1,2,65625,656,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64834,648,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64506,645,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64504,645,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64119,641,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64078,640,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,64052,640,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,63390,633,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,63385,633,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,63052,630,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,63049,630,2,0.67
1,#NULL!,#NULL!,1,5,2,1,2,63026,630,2,0.67
1,#NULL!,#NULL!,1,3,2,3,2,65340,653,2,0.70
1,#NULL!,#NULL!,1,3,2,1,3,65807,658,2,0.82
1,#NULL!,#NULL!,1,6,2,1,2,65340,653,2,0.72
1,#NULL!,#NULL!,1,6,2,1,2,64052,640,2,0.72
1,#NULL!,#NULL!,1,6,2,1,2,63023,630,2,0.72
